Time,sig_wav_ht_surface,max_wav_ht_surface,peak_wav_dir_surface,peak_wav_per_surface,u-component_of_wind_height_above_ground,v-component_of_wind_height_above_ground
2015-05-28 18:00 CST,1.8149995803833008,2.305049419403076,208.10006713867188,15.20001220703125,1.720036506652832,-0.668001651763916
2015-05-29 00:00 CST,1.74299955368042,2.213609218597412,205.2000732421875,14.100006103515625,-0.7559863328933716,2.0160083770751953
2015-05-29 06:00 CST,1.6569994688034058,2.1043894290924072,204.70010375976562,14.0,-1.295992374420166,2.438026189804077
2015-05-29 12:00 CST,1.5649995803833008,1.9875495433807373,208.80014038085938,14.0,-1.1879857778549194,2.2760303020477295
2015-05-29 18:00 CST,1.494999647140503,1.8986495733261108,211.5001220703125,14.0,-2.2199926376342773,0.5900256633758545
2015-05-30 00:00 CST,1.4459996223449707,1.8364195823669434,202.20022583007812,14.79998779296875,-2.3160057067871094,-0.30198365449905396
2015-05-30 06:00 CST,1.4039998054504395,1.7830795049667358,184.6002197265625,15.79998779296875,0.45998167991638184,0.18402099609375
2015-05-30 12:00 CST,1.3649996519088745,1.7335495948791504,196.60015869140625,14.79998779296875,-0.8080078363418579,0.6540160775184631
2015-05-30 18:00 CST,1.3259997367858887,1.6840195655822754,187.6002197265625,14.0,-0.4100109934806824,-0.36598512530326843
2015-05-31 00:00 CST,1.2639999389648438,1.6052799224853516,184.90023803710938,14.0,-1.4900023937225342,0.3240075707435608
2015-05-31 06:00 CST,1.1950002908706665,1.5176503658294678,184.40005493164062,14.20001220703125,-0.9600098133087158,0.8419934511184692
2015-05-31 12:00 CST,1.1230003833770752,1.426210641860962,191.00009155273438,14.5,-0.6239868402481079,1.7239978313446045
2015-05-31 18:00 CST,1.071000576019287,1.360170841217041,194.50027465820312,14.0,0.12599243223667145,0.7799938917160034
2015-06-01 00:00 CST,1.0670007467269897,1.3550909757614136,221.10003662109375,14.20001220703125,-0.15599732100963593,0.4519958198070526
2015-06-01 06:00 CST,1.077000617980957,1.3677908182144165,228.20001220703125,14.0,0.3339855968952179,-0.003994140774011612
2015-06-01 12:00 CST,1.0580004453659058,1.343660593032837,218.70004272460938,13.600006103515625,-1.869997501373291,0.6760058403015137
2015-06-01 18:00 CST,1.0650006532669067,1.352550745010376,206.8001708984375,15.499969482421875,0.1040026843547821,-1.2699902057647705
2015-06-02 00:00 CST,1.1490005254745483,1.459230661392212,198.40008544921875,16.5,0.550000011920929,-0.5219994783401489
2015-06-02 06:00 CST,1.202000379562378,1.5265403985977173,196.00006103515625,16.0,0.5039953589439392,-0.14799314737319946
2015-06-02 12:00 CST,1.258000373840332,1.597660779953003,203.10031127929688,16.200042724609375,0.9260046482086182,0.6239966154098511
2015-06-02 18:00 CST,1.2820005416870117,1.6281404495239258,200.50018310546875,14.500030517578125,1.8840038776397705,1.241998314857483
2015-06-03 00:00 CST,1.2820007801055908,1.6281408071517944,205.20028686523438,14.800048828125,2.940000057220459,-0.11000731587409973
2015-06-03 06:00 CST,1.3200008869171143,1.676401138305664,224.29998779296875,18.0,2.967996835708618,0.6060009598731995
2015-06-03 12:00 CST,1.3540005683898926,1.7195807695388794,224.29998779296875,17.5,2.2159974575042725,1.2579991817474365
2015-06-03 18:00 CST,1.3540003299713135,1.7195802927017212,227.0999755859375,16.0,3.2620019912719727,-0.044008783996105194
2015-06-04 00:00 CST,1.3720004558563232,1.7424407005310059,226.29998779296875,16.0,3.7840001583099365,-0.8859900236129761
2015-06-04 06:00 CST,1.3680005073547363,1.7373605966567993,225.69998168945312,16.0,4.233987808227539,-0.5379956364631653
2015-06-04 12:00 CST,1.3130006790161133,1.6675106287002563,225.10000610351562,15.5,4.857991695404053,1.0860425233840942
2015-06-04 18:00 CST,1.278000831604004,1.6230610609054565,227.69998168945312,14.5,4.829998970031738,-1.0159814357757568
2015-06-05 00:00 CST,1.2880010604858398,1.6357612609863281,226.69998168945312,14.0,3.6679847240448,-0.7059851288795471
2015-06-05 06:00 CST,1.3350017070770264,1.695452094078064,225.49993896484375,15.20001220703125,4.437996864318848,-1.3659911155700684
