Time,sig_wav_ht_surface,max_wav_ht_surface,peak_wav_dir_surface,peak_wav_per_surface,u-component_of_wind_height_above_ground,v-component_of_wind_height_above_ground
2015-05-28 18:00 CST,1.7706304788589478,2.2487006187438965,202.35906982421875,16.0,-3.191707134246826,4.575566291809082
2015-05-29 00:00 CST,1.700986623764038,2.1602530479431152,208.90155029296875,16.0,-1.9258452653884888,1.0690884590148926
2015-05-29 06:00 CST,1.6378180980682373,2.080029010772705,193.33901977539062,14.546980857849121,-1.953399896621704,-0.3346957564353943
2015-05-29 12:00 CST,1.543032169342041,1.9596507549285889,197.353515625,14.0,-0.33600670099258423,0.9415403604507446
2015-05-29 18:00 CST,1.4231113195419312,1.8073512315750122,198.86593627929688,13.995513916015625,2.230772018432617,1.7541428804397583
2015-05-30 00:00 CST,1.3422164916992188,1.7046149969100952,197.8759765625,14.0,0.5485058426856995,0.5362595319747925
2015-05-30 06:00 CST,1.292105793952942,1.6409742832183838,214.40396118164062,14.004486083984375,2.0146121978759766,-1.2998239994049072
2015-05-30 12:00 CST,1.221860408782959,1.551762580871582,208.947509765625,14.453018188476562,2.356220006942749,0.8240609765052795
2015-05-30 18:00 CST,1.1473301649093628,1.4571093320846558,200.59397888183594,14.447479248046875,2.6379926204681396,1.1434324979782104
2015-05-31 00:00 CST,1.0873301029205322,1.3809093236923218,192.17552185058594,14.0,2.0988242626190186,0.41078099608421326
2015-05-31 06:00 CST,1.022800087928772,1.298956036567688,188.3052978515625,14.0,0.13693079352378845,0.13607925176620483
2015-05-31 12:00 CST,0.9627999663352966,1.2227559089660645,206.94195556640625,14.0,0.901325523853302,1.975744366645813
2015-05-31 18:00 CST,0.9283251762390137,1.1789729595184326,199.49896240234375,14.0,2.194777488708496,0.9315165877342224
2015-06-01 00:00 CST,0.899520754814148,1.1423912048339844,194.5635986328125,14.0,1.939893126487732,-0.8058138489723206
2015-06-01 06:00 CST,0.889731764793396,1.1299593448638916,197.70321655273438,14.0,0.5723552703857422,-0.8730407357215881
2015-06-01 12:00 CST,0.9098320007324219,1.1554865837097168,211.98602294921875,13.994461059570312,2.2666549682617188,1.6412327289581299
2015-06-01 18:00 CST,0.9508824348449707,1.2076207399368286,205.56808471679688,13.4429931640625,4.688049793243408,0.5542625784873962
2015-06-02 00:00 CST,0.9808824062347412,1.2457207441329956,203.42523193359375,15.259553909301758,3.366340398788452,-0.041136935353279114
2015-06-02 06:00 CST,1.0245177745819092,1.3011376857757568,193.01004028320312,16.995513916015625,2.431932210922241,0.4675283133983612
2015-06-02 12:00 CST,1.0843174457550049,1.3770830631256104,194.885986328125,16.0,3.7112367153167725,2.2907874584198
2015-06-02 18:00 CST,1.1195311546325684,1.421804666519165,196.9071044921875,15.989974975585938,4.2579545974731445,1.8259401321411133
2015-06-03 00:00 CST,1.1583462953567505,1.4710997343063354,195.01556396484375,14.989974021911621,4.078315258026123,-0.2852744162082672
2015-06-03 06:00 CST,1.1528211832046509,1.4640828371047974,197.94509887695312,14.0,2.9816884994506836,-0.7802848219871521
2015-06-03 12:00 CST,1.1374409198760986,1.4445499181747437,202.47308349609375,13.4429931640625,4.422699928283691,1.4012572765350342
2015-06-03 18:00 CST,1.1575965881347656,1.470147728919983,222.87490844726562,18.0,4.409911632537842,-0.30145975947380066
2015-06-04 00:00 CST,1.1487921476364136,1.4589661359786987,222.40185546875,17.496854782104492,3.571499824523926,-0.829287588596344
2015-06-04 06:00 CST,1.1389371156692505,1.4464503526687622,226.421875,16.0,2.820477247238159,-1.163223385810852
2015-06-04 12:00 CST,1.157752275466919,1.470345377922058,224.87490844726562,16.0,3.5102241039276123,1.4808367490768433
2015-06-04 18:00 CST,1.1530214548110962,1.4643374681472778,223.42189025878906,16.0,4.461995601654053,1.4163141250610352
2015-06-05 00:00 CST,1.1085362434387207,1.4078410863876343,224.697021484375,15.546981811523438,1.8396546840667725,-2.8737196922302246
2015-06-05 06:00 CST,1.1033672094345093,1.4012763500213623,225.87490844726562,14.0,0.44227147102355957,-1.6471447944641113
