Time,sig_wav_ht_surface,max_wav_ht_surface,peak_wav_dir_surface,peak_wav_per_surface,u-component_of_wind_height_above_ground,v-component_of_wind_height_above_ground
2015-05-28 18:00 CST,1.89963698387146,2.412538766860962,209.687255859375,16.0,-1.7137417793273926,4.868655681610107
2015-05-29 00:00 CST,1.837345838546753,2.3334293365478516,212.6987762451172,16.0,-2.177384376525879,4.562490463256836
2015-05-29 06:00 CST,1.777106761932373,2.256925582885742,214.7474365234375,15.964560508728027,-1.7467045783996582,2.4424407482147217
2015-05-29 12:00 CST,1.6897112131118774,2.145933151245117,205.40377807617188,13.999999046325684,-1.2061008214950562,0.7593128681182861
2015-05-29 18:00 CST,1.5896576642990112,2.0188653469085693,212.9337615966797,13.999999046325684,2.2702462673187256,4.136740207672119
2015-05-30 00:00 CST,1.5097730159759521,1.9174118041992188,219.9884796142578,13.999999046325684,1.3047245740890503,1.650268316268921
2015-05-30 06:00 CST,1.4598883390426636,1.8540581464767456,218.95919799804688,13.999999046325684,1.8876516819000244,-0.8967734575271606
2015-05-30 12:00 CST,1.4032050371170044,1.7820703983306885,215.27317810058594,14.017718315124512,1.951261043548584,-1.4033012390136719
2015-05-30 18:00 CST,1.3365837335586548,1.6974613666534424,207.2138214111328,13.999999046325684,3.291142225265503,1.478782296180725
2015-05-31 00:00 CST,1.2801929712295532,1.625845193862915,194.8936767578125,13.999999046325684,1.9385724067687988,1.8041070699691772
2015-05-31 06:00 CST,1.2101929187774658,1.536945104598999,217.94505310058594,13.999999046325684,2.4768121242523193,2.0020928382873535
2015-05-31 12:00 CST,1.160077691078186,1.4732986688613892,214.2669677734375,13.999999046325684,2.644232988357544,0.7506471872329712
2015-05-31 18:00 CST,1.1200158596038818,1.4224200248718262,206.23155212402344,13.360923767089844,3.3203744888305664,1.8669073581695557
2015-06-01 00:00 CST,1.0665837526321411,1.3545613288879395,198.27850341796875,13.349395751953125,1.8073022365570068,0.9884546995162964
2015-06-01 06:00 CST,1.0374733209609985,1.3175911903381348,215.10134887695312,13.999999046325684,1.3638672828674316,0.0031984844245016575
2015-06-01 12:00 CST,1.0572961568832397,1.3427661657333374,222.3848419189453,13.999999046325684,2.7360024452209473,-0.7544463872909546
2015-06-01 18:00 CST,1.076521873474121,1.367182731628418,227.01771545410156,13.999999046325684,4.781228065490723,2.3373804092407227
2015-06-02 00:00 CST,1.0867608785629272,1.3801864385604858,214.86373901367188,14.039920806884766,4.417665004730225,0.6133083701133728
2015-06-02 06:00 CST,1.144271969795227,1.4532252550125122,197.37985229492188,17.982280731201172,4.000248908996582,-1.1643027067184448
2015-06-02 12:00 CST,1.204271912574768,1.5294253826141357,200.63943481445312,16.0,2.5630359649658203,0.054820384830236435
2015-06-02 18:00 CST,1.2711445093154907,1.6143535375595093,198.50416564941406,16.018573760986328,4.902469158172607,1.9909344911575317
2015-06-03 00:00 CST,1.317650556564331,1.673416256904602,223.3224639892578,18.942358016967773,2.8733937740325928,-0.02356988936662674
2015-06-03 06:00 CST,1.304519534111023,1.6567398309707642,199.7165069580078,13.999999046325684,2.6174309253692627,-0.09119705855846405
2015-06-03 12:00 CST,1.31807541847229,1.6739556789398193,224.65060424804688,18.0,3.030306816101074,-0.1343430131673813
2015-06-03 18:00 CST,1.3371771574020386,1.698215126991272,224.0115203857422,18.0,4.45358943939209,0.7860859036445618
2015-06-04 00:00 CST,1.2739757299423218,1.6179492473602295,223.70375061035156,16.99380874633789,2.8841631412506104,-1.603131651878357
2015-06-04 06:00 CST,1.2580013275146484,1.5976617336273193,225.66830444335938,16.0,2.6956379413604736,-2.4984631538391113
2015-06-04 12:00 CST,1.3109636306762695,1.6649237871170044,224.66831970214844,16.0,3.334467649459839,-1.0276615619659424
2015-06-04 18:00 CST,1.313506007194519,1.6681526899337769,224.65060424804688,16.0,4.37051248550415,0.6341952681541443
2015-06-05 00:00 CST,1.2670000791549683,1.6090900897979736,224.75106811523438,14.999999046325684,3.961183786392212,-0.812471330165863
2015-06-05 06:00 CST,1.2711445093154907,1.6143535375595093,225.66830444335938,13.999999046325684,1.9965121746063232,-1.520979642868042
